4;c2;360000000;5.713922925528538E-4
4;c2;230000000;3.645181228901533E-4
4;c2;220000000;3.4834378364684277E-4
4;c2;250000000;3.9542571532511905E-4
4;c2;240000000;3.792307935404355E-4
4;c2;230000000;3.630680831583766E-4
4;c2;240000000;3.7845935504218244E-4
4;c2;240000000;3.780480120975364E-4
4;c2;240000000;3.7764350453172205E-4
4;c2;220000000;3.458412588621823E-4
4;c2;230000000;3.6118657642236844E-4
4;c2;230000000;3.6083525517327937E-4
4;c2;240000000;3.761283851554664E-4
4;c2;240000000;3.757691524839907E-4
4;c2;240000000;3.7539886129012075E-4
4;c2;220000000;3.4379297412176523E-4
4;c2;240000000;3.746780110842245E-4
4;c2;230000000;3.586968387891642E-4
4;c2;220000000;3.427859146151449E-4
4;c2;230000000;3.5799336934020265E-4
