4;c1;260000000;6.540566226880671E-6
4;c1;250000000;6.288895244865683E-6
4;c1;240000000;6.0372392006997164E-6
4;c1;250000000;6.288665862052832E-6
4;c1;260000000;6.540092401443951E-6
4;c1;250000000;6.288438077750248E-6
4;c1;230000000;5.7852698979327475E-6
4;c1;250000000;6.288227708295656E-6
4;c1;240000000;6.036592313456093E-6
4;c1;250000000;6.288009445093227E-6
4;c1;250000000;6.287903482190645E-6
4;c1;260000000;6.539304489634951E-6
4;c1;240000000;6.0361747955497295E-6
4;c1;230000000;5.784572946357141E-6
4;c1;220000000;5.532983497876717E-6
4;c1;240000000;6.035890916361414E-6
4;c1;240000000;6.035781622403011E-6
4;c1;230000000;5.784197622392993E-6
4;c1;230000000;5.7840972533082526E-6
4;c1;250000000;6.2869578819088E-6
