32;s;260000000;1.4750936117099738E-5
32;s;260000000;1.4750300111875353E-5
32;s;250000000;1.4182433751015463E-5
32;s;270000000;1.5316402846354925E-5
32;s;260000000;1.4748501183567219E-5
32;s;260000000;1.4747932311528515E-5
32;s;270000000;1.531449159291132E-5
32;s;270000000;1.531385750966049E-5
32;s;270000000;1.5313223478914824E-5
32;s;260000000;1.4745431468338724E-5
32;s;260000000;1.474483774723832E-5
32;s;270000000;1.5311330384484517E-5
32;s;260000000;1.474362536674768E-5
32;s;270000000;1.5310097519650793E-5
32;s;260000000;1.4742488418641308E-5
32;s;280000000;1.5875814840371517E-5
32;s;270000000;1.5308231235935564E-5
32;s;260000000;1.4740716466854365E-5
32;s;290000000;1.6440822676089715E-5
32;s;270000000;1.5306339375558044E-5
