64;c1;1460000000;3.665452631933072E-5
64;c1;1110000000;2.7865782325562715E-5
64;c1;1440000000;3.6147518021043885E-5
64;c1;1470000000;3.68977663297089E-5
64;c1;1440000000;3.614205635249348E-5
64;c1;1460000000;3.664114167774266E-5
64;c1;1330000000;3.3375877120560195E-5
64;c1;1530000000;3.8390644124751024E-5
64;c1;1350000000;3.387057076427814E-5
64;c1;1510000000;3.788144862673477E-5
64;c1;1160000000;2.9098746596575478E-5
64;c1;1530000000;3.837683544113294E-5
64;c1;1310000000;3.285594399140027E-5
64;c1;1420000000;3.561208905028578E-5
64;c1;1460000000;3.661252860667261E-5
64;c1;1480000000;3.71107756653611E-5
64;c1;1550000000;3.8862175670071664E-5
64;c1;1400000000;3.5098011196265576E-5
64;c1;1470000000;3.685003864240446E-5
64;c1;1510000000;3.784952532684695E-5
