8;c2;260000000;4.041848679403672E-4
8;c2;250000000;3.8825301672593994E-4
8;c2;240000000;3.7234702742956435E-4
8;c2;230000000;3.5650623885918E-4
8;c2;250000000;3.8710476603387944E-4
8;c2;230000000;3.558058228396399E-4
8;c2;250000000;3.8634502155805223E-4
8;c2;240000000;3.7053619675472046E-4
8;c2;240000000;3.7017043263669314E-4
8;c2;260000000;4.005669563073889E-4
8;c2;240000000;3.693955764879716E-4
8;c2;250000000;3.844083954793573E-4
8;c2;240000000;3.6867492088850655E-4
8;c2;240000000;3.683184727060665E-4
8;c2;230000000;3.526147147653579E-4
8;c2;230000000;3.5229605122078243E-4
8;c2;240000000;3.672420124862284E-4
8;c2;230000000;3.516120648800697E-4
8;c2;230000000;3.512844793353087E-4
8;c2;240000000;3.661997619701547E-4
