16;s;250000000;1.4194311033692185E-5
16;s;240000000;1.3626066665531161E-5
16;s;250000000;1.4193279538911442E-5
16;s;230000000;1.3057342739918737E-5
16;s;240000000;1.3624550531754853E-5
16;s;250000000;1.4191684240702318E-5
16;s;240000000;1.3623498718823474E-5
16;s;230000000;1.3055400877436465E-5
16;s;240000000;1.3622470264701626E-5
16;s;240000000;1.3621952230083854E-5
16;s;240000000;1.3621472889863582E-5
16;s;240000000;1.4188462509825512E-5
16;s;240000000;1.362039836260111E-5
16;s;250000000;1.4187375505779938E-5
16;s;230000000;1.3051926237322608E-5
16;s;250000000;1.4186304768357504E-5
16;s;230000000;1.3050896795210435E-5
16;s;240000000;1.418525833908782E-5
16;s;230000000;1.3049948963351772E-5
16;s;250000000;1.4184155730682598E-5
