2048;s;239260000000;0.011365536478403295
2048;s;242820000000;0.011063205887619295
2048;s;249130000000;0.010891538411766866
2048;s;251220000000;0.010553989947620752
2048;s;249010000000;0.01006857271785151
2048;s;240820000000;0.009396298914833214
2048;s;249370000000;0.009393050792233792
2048;s;245740000000;0.008949906527487984
2048;s;243250000000;0.008578428347288636
2048;s;241850000000;0.008267446157338201
2048;s;242950000000;0.008056747090434873
2048;s;244110000000;0.007858818772310277
2048;s;242040000000;0.00757221668478067
2048;s;246550000000;0.007497368850781529
2048;s;248190000000;0.007340979459809919
2048;s;297930000000;0.008529793725177622
2048;s;242770000000;0.0067753328430750085
2048;s;417280000000;0.01114406389249055
2048;s;241770000000;0.006304665796907723
2048;s;246920000000;0.0062870390291907335
