1024;s;26350000000;0.0014436006852583444
1024;s;28830000000;0.001570037391178383
1024;s;26910000000;0.0014574180466373776
1024;s;26000000000;0.0014007028295813355
1024;s;27100000000;0.0014520016995385205
1024;s;26560000000;0.001415490022820513
1024;s;26450000000;0.001402204827931708
1024;s;25850000000;0.0013633728948810489
1024;s;27950000000;0.0014659795706961436
1024;s;26840000000;0.0014003220114550932
1024;s;26220000000;0.001360972176372028
1024;s;25770000000;0.0013309314247525355
1024;s;25640000000;0.0013176693081722222
1024;s;26150000000;0.0013376229989344012
1024;s;25630000000;0.0013041080165753503
1024;s;25920000000;0.0013123505758241936
1024;s;28640000000;0.0014421215299580102
1024;s;26740000000;0.001339647142754082
1024;s;26990000000;0.001345276504414391
1024;s;27140000000;0.00134587900180806
