512;c1;51820000000;0.001274902986082596
512;c1;52780000000;0.0012954989389083152
512;c1;51680000000;0.0012653594387171097
512;c1;53080000000;0.0012966401435195963
512;c1;52480000000;0.001279017652052119
512;c1;52650000000;0.001280123319762162
512;c1;53230000000;0.0012910949858314271
512;c1;52660000000;0.0012745130784016744
512;c1;52290000000;0.0012627259667315539
512;c1;52500000000;0.0012650703005590166
512;c1;52900000000;0.0012718052084871
512;c1;52300000000;0.0012547698648903156
512;c1;52320000000;0.0012521839025440968
512;c1;52320000000;0.0012494805771683217
512;c1;52460000000;0.0012501441740803124
512;c1;52430000000;0.0012467896889565302
512;c1;52240000000;0.0012395328403833345
512;c1;52660000000;0.0012466348434675483
512;c1;52500000000;0.001240086395047591
512;c1;52320000000;0.001233233086003158
