4;c3;230000000;3.3646194176575226E-5
4;c3;230000000;3.364329043082428E-5
4;c3;230000000;3.364028877993986E-5
4;c3;230000000;3.3637140082601114E-5
4;c3;240000000;3.509623680600848E-5
4;c3;220000000;3.216858679011606E-5
4;c3;220000000;3.216562372068542E-5
4;c3;240000000;3.508648819339672E-5
4;c3;240000000;3.508294924812855E-5
4;c3;230000000;3.361821113113587E-5
4;c3;240000000;3.5076386138396805E-5
4;c3;240000000;3.5073156759474136E-5
4;c3;230000000;3.360873008682743E-5
4;c3;240000000;3.506659731272976E-5
4;c3;260000000;3.798520622314555E-5
4;c3;240000000;3.505993788547671E-5
4;c3;240000000;3.5056609120269006E-5
4;c3;230000000;3.359282574086787E-5
4;c3;230000000;3.358993119905831E-5
4;c3;230000000;3.358679192106228E-5
