16;c3;260000000;3.789269953421128E-5
16;c3;250000000;3.643173058006601E-5
16;c3;250000000;3.6428333083192115E-5
16;c3;250000000;3.642467086667405E-5
16;c3;250000000;3.6421115505925715E-5
16;c3;260000000;3.7873987417096026E-5
16;c3;260000000;3.787023617918448E-5
16;c3;240000000;3.49539336283057E-5
16;c3;250000000;3.640684798247812E-5
16;c3;250000000;3.640345512473279E-5
16;c3;270000000;3.9311610028828514E-5
16;c3;250000000;3.639598246587148E-5
16;c3;230000000;3.348123304102761E-5
16;c3;240000000;3.493358252622202E-5
16;c3;260000000;3.784085881284493E-5
16;c3;250000000;3.638184051365338E-5
16;c3;250000000;3.637813470386743E-5
16;c3;250000000;3.6374588421532014E-5
16;c3;240000000;3.4916455106895274E-5
16;c3;260000000;3.782247294965828E-5
