64;c2;560000000;8.179122789080871E-4
64;c2;540000000;7.874360208233081E-4
64;c2;550000000;8.153162990463712E-4
64;c2;540000000;7.849864081057115E-4
64;c2;550000000;7.982931041990216E-4
64;c2;560000000;8.115236356258875E-4
64;c2;510000000;7.379112770205746E-4
64;c2;550000000;7.945910023404317E-4
64;c2;530000000;7.645370223446764E-4
64;c2;540000000;7.777505725108381E-4
64;c2;600000000;8.62775548940943E-4
64;c2;540000000;7.752939656286343E-4
64;c2;490000000;7.02478746433845E-4
64;c2;580000000;8.301962412149492E-4
64;c2;530000000;7.574891378916076E-4
64;c2;570000000;8.134374152669359E-4
64;c2;550000000;7.83654394163912E-4
64;c2;560000000;7.965860597439545E-4
64;c2;490000000;6.960227272727273E-4
64;c2;540000000;7.658488157708126E-4
