512;s;5980000000;3.367807365924097E-4
512;s;5890000000;3.313394834591842E-4
512;s;5950000000;3.348971230876166E-4
512;s;5860000000;3.2890767292208646E-4
512;s;5980000000;3.352536603196459E-4
512;s;6100000000;3.4156256474290414E-4
512;s;6150000000;3.439424190057547E-4
512;s;6280000000;3.5077371297326525E-4
512;s;6070000000;3.386450960340587E-4
512;s;5950000000;3.3156720393556343E-4
512;s;6060000000;3.3730717551439345E-4
512;s;6010000000;3.3413782156595554E-4
512;s;6160000000;3.420614533391528E-4
512;s;6210000000;3.444280580746749E-4
512;s;6040000000;3.346075009694754E-4
512;s;6200000000;3.430626642689168E-4
512;s;6110000000;3.3769387690809477E-4
512;s;5880000000;3.24623701505194E-4
512;s;5940000000;3.2756780901804105E-4
512;s;5780000000;3.183999356589749E-4
